Date,Actual Price,Predicted Price
2017-11-24,17.960000991821293,18.669285
2017-11-27,17.739999771118168,18.634937
2017-11-28,17.485002517700195,18.589474
2017-11-29,16.587499618530273,18.54298
2017-11-30,17.180002212524418,18.493137
2017-12-01,16.980001449584964,18.43878
2017-12-04,16.66750144958496,18.378
2017-12-05,16.627500534057617,18.306343
2017-12-06,16.469999313354492,18.221012
2017-12-07,16.547502517700195,18.120213
2017-12-08,16.559999465942383,18.005999
2017-12-11,17.385000228881836,17.882654
2017-12-12,17.142499923706055,17.758722
2017-12-13,17.285001754760742,17.642357
2017-12-14,17.27250099182129,17.540981
2017-12-15,17.71000099182129,17.457918
2017-12-18,18.32250022888184,17.398172
2017-12-19,17.85249900817871,17.368223
2017-12-20,17.805002212524414,17.372173
2017-12-21,17.969999313354492,17.410446
2017-12-22,17.969999313354492,17.480516
2017-12-26,16.8600025177002,17.579304
2017-12-27,16.867502212524414,17.69283
2017-12-28,16.98750114440918,17.803991
2017-12-29,16.524999618530273,17.898682
2018-01-02,17.282499313354492,17.963587
2018-01-03,17.274999618530277,17.995779
2018-01-04,17.475000381469727,17.99866
2018-01-05,17.967500686645508,17.980186
2018-01-08,17.805002212524414,17.952667
2018-01-09,17.800001144409183,17.926764
2018-01-10,17.78999900817871,17.909828
2018-01-11,18.037500381469727,17.906588
2018-01-12,18.489999771118164,17.921778
2018-01-16,18.265001296997077,17.962202
2018-01-17,18.99250221252441,18.03088
2018-01-18,19.03249931335449,18.133982
2018-01-19,18.832502365112305,18.279146
2018-01-22,18.467500686645508,18.468758
2018-01-23,18.47749900817871,18.688269
2018-01-24,17.77250099182129,18.92049
2018-01-25,16.995000839233402,19.134007
2018-01-26,17.094999313354496,19.295155
2018-01-29,16.207502365112305,19.385292
2018-01-30,15.960000991821287,19.393295
2018-01-31,16.074998855590824,19.321537
2018-02-01,16.162500381469727,19.17383
2018-02-02,14.34250068664551,18.95252
2018-02-05,13.340002059936523,18.659197
2018-02-06,14.975000381469725,18.30929
2018-02-07,14.102499008178713,17.942795
2018-02-08,13.004999160766603,17.582438
2018-02-09,13.320001602172852,17.243212
2018-02-12,14.895002365112308,16.931824
2018-02-13,15.302499771118164,16.65445
2018-02-14,16.059999465942383,16.410538
2018-02-15,17.465002059936523,16.201994
2018-02-16,17.32499885559082,16.041077
2018-02-20,17.180002212524418,15.937047
2018-02-21,16.985002517700195,15.899086
